"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"prop_switch_y"
5	0.604237689393939	29	29	"Churn"	0.325
6	0.67129791130685	29	29	"Churn"	0.325
7	0.599437921390064	29	29	"Churn"	0.325
8	0.525914582269866	29	29	"Churn"	0.325
9	0.638314059646987	28	29	"Churn"	0.325
10	0.644509510032881	29	29	"Churn"	0.325
11	0.602084640591229	29	29	"Churn"	0.325
12	0.627862338773764	29	29	"Churn"	0.325
13	0.619946569708794	28	29	"Churn"	0.325
14	0.611274991805965	29	29	"Churn"	0.325
15	0.645401938227707	29	29	"Churn"	0.325
16	0.587406396607723	29	29	"Churn"	0.325
17	0.618121490556406	29	29	"Churn"	0.325
18	0.622718253968254	27	29	"Churn"	0.325
19	0.626308001893939	29	29	"Churn"	0.325
20	0.601509481037924	29	29	"Churn"	0.325
21	0.675710227272727	29	29	"Churn"	0.325
22	0.637420946116873	29	29	"Churn"	0.325
23	0.672693280425588	29	29	"Churn"	0.325
24	0.674897379667116	27	29	"Churn"	0.325
25	0.610783861251457	29	29	"Churn"	0.325
26	0.631494282576394	29	29	"Churn"	0.325
27	0.611548655336574	29	29	"Churn"	0.325
28	0.582338175210848	27	29	"Churn"	0.325
29	0.606913625527233	27	29	"Churn"	0.325
30	0.633732510687913	29	29	"Churn"	0.325
1	0.640801823545186	30	30	"Churn"	0.325
2	0.635373003992016	30	30	"Churn"	0.325
3	0.635395741261551	29	30	"Churn"	0.325
4	0.648565299007777	30	30	"Churn"	0.325
5	0.641737556561086	29	30	"Churn"	0.325
6	0.582230454929896	30	30	"Churn"	0.325
7	0.618578361742424	25	30	"Churn"	0.325
8	0.703288962300816	27	30	"Churn"	0.325
9	0.591584672949002	28	30	"Churn"	0.325
10	0.619148730149947	30	30	"Churn"	0.325
11	0.621629304218619	27	30	"Churn"	0.325
12	0.674110452186805	30	30	"Churn"	0.325
13	0.632247660005059	28	30	"Churn"	0.325
14	0.604185164479814	30	30	"Churn"	0.325
15	0.646886837121212	30	30	"Churn"	0.325
16	0.555228018116508	30	30	"Churn"	0.325
17	0.637091874471682	28	30	"Churn"	0.325
18	0.59864027321022	30	30	"Churn"	0.325
19	0.686217984951828	28	30	"Churn"	0.325
20	0.633120414874779	30	30	"Churn"	0.325
21	0.712201234794303	30	30	"Churn"	0.325
22	0.590741209208196	30	30	"Churn"	0.325
23	0.600075893099149	30	30	"Churn"	0.325
24	0.629849111406488	30	30	"Churn"	0.325
25	0.660832045822813	30	30	"Churn"	0.325
26	0.614311032343819	28	30	"Churn"	0.325
27	0.612955339321357	27	30	"Churn"	0.325
28	0.607698152910919	30	30	"Churn"	0.325
29	0.612157104386325	27	30	"Churn"	0.325
30	0.675043616584565	30	30	"Churn"	0.325
1	0.796686387559508	1	1	"Churn"	0.35
2	0.681646101169326	1	1	"Churn"	0.35
3	0.713395368431487	1	1	"Churn"	0.35
4	0.5	0	1	"Churn"	0.35
5	0.715209359605911	1	1	"Churn"	0.35
6	0.79469696969697	1	1	"Churn"	0.35
7	0.5	0	1	"Churn"	0.35
8	0.5	0	1	"Churn"	0.35
9	0.5	0	1	"Churn"	0.35
10	0.5	0	1	"Churn"	0.35
11	0.5	0	1	"Churn"	0.35
12	0.719114178488852	1	1	"Churn"	0.35
13	0.5	0	1	"Churn"	0.35
14	0.5	0	1	"Churn"	0.35
15	0.741267694627041	1	1	"Churn"	0.35
16	0.668690448164348	1	1	"Churn"	0.35
17	0.5	0	1	"Churn"	0.35
18	0.799790232710587	1	1	"Churn"	0.35
19	0.772326587013235	1	1	"Churn"	0.35
20	0.722843410068303	1	1	"Churn"	0.35
21	0.712490716209775	1	1	"Churn"	0.35
22	0.780162289130899	1	1	"Churn"	0.35
23	0.69570159902526	1	1	"Churn"	0.35
24	0.696659774528627	1	1	"Churn"	0.35
25	0.721441930618401	1	1	"Churn"	0.35
26	0.659594107219268	1	1	"Churn"	0.35
27	0.671527423288526	1	1	"Churn"	0.35
28	0.69803340164828	1	1	"Churn"	0.35
29	0.675595756794126	1	1	"Churn"	0.35
30	0.5	0	1	"Churn"	0.35
1	0.802332240095788	1	2	"Churn"	0.35
2	0.725613197865353	2	2	"Churn"	0.35
3	0.71239294424593	1	2	"Churn"	0.35
4	0.711637867375572	2	2	"Churn"	0.35
5	0.865962560080951	2	2	"Churn"	0.35
6	0.853517669100071	2	2	"Churn"	0.35
7	0.784850868567683	2	2	"Churn"	0.35
8	0.813240866692577	2	2	"Churn"	0.35
9	0.69183935448377	2	2	"Churn"	0.35
10	0.8239485575252	2	2	"Churn"	0.35
11	0.75734218138506	2	2	"Churn"	0.35
12	0.839982421949635	2	2	"Churn"	0.35
13	0.888271578249528	2	2	"Churn"	0.35
14	0.710725670795544	2	2	"Churn"	0.35
15	0.855212217232301	2	2	"Churn"	0.35
16	0.844931832351107	2	2	"Churn"	0.35
17	0.793893269759765	2	2	"Churn"	0.35
18	0.823198436179205	2	2	"Churn"	0.35
19	0.695715848537248	2	2	"Churn"	0.35
20	0.84827178030303	2	2	"Churn"	0.35
21	0.69983929288871	1	2	"Churn"	0.35
22	0.679331218701709	2	2	"Churn"	0.35
23	0.673800354544899	2	2	"Churn"	0.35
24	0.697435897435897	2	2	"Churn"	0.35
25	0.707173295454545	2	2	"Churn"	0.35
26	0.754630912786401	2	2	"Churn"	0.35
27	0.649528541514367	1	2	"Churn"	0.35
28	0.6389642272621	2	2	"Churn"	0.35
29	0.717218948136124	1	2	"Churn"	0.35
30	0.788230933589151	2	2	"Churn"	0.35
1	0.86750873253493	3	3	"Churn"	0.35
2	0.784339488636364	3	3	"Churn"	0.35
3	0.870066343662495	3	3	"Churn"	0.35
4	0.826958610495196	3	3	"Churn"	0.35
5	0.831070889894419	3	3	"Churn"	0.35
6	0.714048357674835	3	3	"Churn"	0.35
7	0.829447355289421	3	3	"Churn"	0.35
8	0.695422949682184	3	3	"Churn"	0.35
9	0.75974202981154	3	3	"Churn"	0.35
10	0.885308587561199	3	3	"Churn"	0.35
11	0.803131737882235	3	3	"Churn"	0.35
12	0.8910407239819	3	3	"Churn"	0.35
13	0.844777061717512	3	3	"Churn"	0.35
14	0.715630114566285	2	3	"Churn"	0.35
15	0.872661666593991	3	3	"Churn"	0.35
16	0.854504024621212	3	3	"Churn"	0.35
17	0.776023413849845	3	3	"Churn"	0.35
18	0.858098900591279	3	3	"Churn"	0.35
19	0.86873977086743	3	3	"Churn"	0.35
20	0.77453200101189	3	3	"Churn"	0.35
21	0.8673417221467	3	3	"Churn"	0.35
22	0.898565180219807	3	3	"Churn"	0.35
23	0.884072777363256	3	3	"Churn"	0.35
24	0.809067560913942	3	3	"Churn"	0.35
25	0.900509567951428	3	3	"Churn"	0.35
26	0.695288753799392	2	3	"Churn"	0.35
27	0.876433940462435	3	3	"Churn"	0.35
28	0.836170568561873	3	3	"Churn"	0.35
29	0.789324518832716	3	3	"Churn"	0.35
30	0.873960637513471	3	3	"Churn"	0.35
1	0.714997784669916	4	4	"Churn"	0.35
2	0.858970540936543	4	4	"Churn"	0.35
3	0.910462143559489	4	4	"Churn"	0.35
4	0.696294705606747	4	4	"Churn"	0.35
5	0.856551616429798	4	4	"Churn"	0.35
6	0.83625873253493	4	4	"Churn"	0.35
7	0.802392556490917	4	4	"Churn"	0.35
8	0.83122772347108	4	4	"Churn"	0.35
9	0.860144412878788	4	4	"Churn"	0.35
10	0.880072206439394	4	4	"Churn"	0.35
11	0.835719706551986	4	4	"Churn"	0.35
12	0.869154263538871	4	4	"Churn"	0.35
13	0.876645778151043	4	4	"Churn"	0.35
14	0.842337095914853	4	4	"Churn"	0.35
15	0.695732990413842	4	4	"Churn"	0.35
16	0.860422024783727	4	4	"Churn"	0.35
17	0.877240249098656	4	4	"Churn"	0.35
18	0.825278687658495	4	4	"Churn"	0.35
19	0.791305634469697	4	4	"Churn"	0.35
20	0.772320266541725	4	4	"Churn"	0.35
21	0.727207759060745	4	4	"Churn"	0.35
22	0.812794484478936	4	4	"Churn"	0.35
23	0.773562096817911	4	4	"Churn"	0.35
24	0.814283932135729	4	4	"Churn"	0.35
25	0.798678733031674	4	4	"Churn"	0.35
26	0.886877540650406	4	4	"Churn"	0.35
27	0.885931581439394	4	4	"Churn"	0.35
28	0.790928223305272	4	4	"Churn"	0.35
29	0.734473423915873	4	4	"Churn"	0.35
30	0.788395058669013	4	4	"Churn"	0.35
1	0.801089771255934	5	5	"Churn"	0.35
2	0.735344660507785	5	5	"Churn"	0.35
3	0.776814761779151	5	5	"Churn"	0.35
4	0.78603914981588	5	5	"Churn"	0.35
5	0.824823509154566	5	5	"Churn"	0.35
6	0.75771943037108	5	5	"Churn"	0.35
7	0.701019039957093	5	5	"Churn"	0.35
8	0.728986439092822	5	5	"Churn"	0.35
9	0.790465567522976	5	5	"Churn"	0.35
10	0.78582974137931	5	5	"Churn"	0.35
11	0.81494351606018	5	5	"Churn"	0.35
12	0.718334187046589	5	5	"Churn"	0.35
13	0.818307824457286	5	5	"Churn"	0.35
14	0.807115349348982	5	5	"Churn"	0.35
15	0.736573140167492	5	5	"Churn"	0.35
16	0.740192386690401	5	5	"Churn"	0.35
17	0.750473513049901	5	5	"Churn"	0.35
18	0.810484732009396	5	5	"Churn"	0.35
19	0.831699101796407	5	5	"Churn"	0.35
20	0.835871206205425	5	5	"Churn"	0.35
21	0.732104371921182	5	5	"Churn"	0.35
22	0.698793242156074	5	5	"Churn"	0.35
23	0.803397807495839	5	5	"Churn"	0.35
24	0.771726136773728	5	5	"Churn"	0.35
25	0.85179339345063	5	5	"Churn"	0.35
26	0.737531770009111	5	5	"Churn"	0.35
27	0.819098715105257	5	5	"Churn"	0.35
28	0.789355966863025	5	5	"Churn"	0.35
29	0.837868013972056	5	5	"Churn"	0.35
30	0.728894412878788	5	5	"Churn"	0.35
1	0.640314722384362	6	6	"Churn"	0.35
2	0.783892672712943	6	6	"Churn"	0.35
3	0.72864203192072	6	6	"Churn"	0.35
4	0.709029550224037	6	6	"Churn"	0.35
5	0.76253118762475	6	6	"Churn"	0.35
6	0.845290068829892	6	6	"Churn"	0.35
7	0.795503415127751	6	6	"Churn"	0.35
8	0.744648409115275	6	6	"Churn"	0.35
9	0.798484761522126	6	6	"Churn"	0.35
10	0.761825699334582	6	6	"Churn"	0.35
11	0.700891649315971	6	6	"Churn"	0.35
12	0.833284430588667	6	6	"Churn"	0.35
13	0.86320427955665	6	6	"Churn"	0.35
14	0.755107280396112	6	6	"Churn"	0.35
15	0.802675898203593	6	6	"Churn"	0.35
16	0.79335850886918	6	6	"Churn"	0.35
17	0.819893244561786	6	6	"Churn"	0.35
18	0.667260923677218	6	6	"Churn"	0.35
19	0.819157650223119	6	6	"Churn"	0.35
20	0.838755375664053	6	6	"Churn"	0.35
21	0.785234201773836	6	6	"Churn"	0.35
22	0.731412744469985	6	6	"Churn"	0.35
23	0.716356410792721	6	6	"Churn"	0.35
24	0.697356549981956	6	6	"Churn"	0.35
25	0.850689910717437	6	6	"Churn"	0.35
26	0.74182899064002	6	6	"Churn"	0.35
27	0.79630467084437	6	6	"Churn"	0.35
28	0.754164955041307	6	6	"Churn"	0.35
29	0.78351749218632	6	6	"Churn"	0.35
30	0.718564704444037	6	6	"Churn"	0.35
1	0.68445780623666	7	7	"Churn"	0.35
2	0.780618587844354	7	7	"Churn"	0.35
3	0.643664038144141	7	7	"Churn"	0.35
4	0.724647398571949	7	7	"Churn"	0.35
5	0.760700531817348	7	7	"Churn"	0.35
6	0.761323380566802	7	7	"Churn"	0.35
7	0.700354311727045	7	7	"Churn"	0.35
8	0.687326081457121	7	7	"Churn"	0.35
9	0.643634336677815	7	7	"Churn"	0.35
10	0.727353265516002	7	7	"Churn"	0.35
11	0.835333074543294	7	7	"Churn"	0.35
12	0.785068197199229	7	7	"Churn"	0.35
13	0.724230829298766	7	7	"Churn"	0.35
14	0.688338029537505	7	7	"Churn"	0.35
15	0.689170437405731	7	7	"Churn"	0.35
16	0.78347419075493	7	7	"Churn"	0.35
17	0.767866141223593	7	7	"Churn"	0.35
18	0.731674860701409	7	7	"Churn"	0.35
19	0.774929690638811	7	7	"Churn"	0.35
20	0.745992701404287	7	7	"Churn"	0.35
21	0.727112926136364	7	7	"Churn"	0.35
22	0.801578549568191	7	7	"Churn"	0.35
23	0.764588659455916	7	7	"Churn"	0.35
24	0.749776644787783	7	7	"Churn"	0.35
25	0.743633111074972	7	7	"Churn"	0.35
26	0.723996547259387	7	7	"Churn"	0.35
27	0.782482753595025	7	7	"Churn"	0.35
28	0.793411319046541	7	7	"Churn"	0.35
29	0.782089369765878	7	7	"Churn"	0.35
30	0.793134424523276	7	7	"Churn"	0.35
1	0.642505087576902	8	8	"Churn"	0.35
2	0.663867962829303	8	8	"Churn"	0.35
3	0.713139204545455	8	8	"Churn"	0.35
4	0.722647900292677	8	8	"Churn"	0.35
5	0.693634850484991	8	8	"Churn"	0.35
6	0.779222804391218	8	8	"Churn"	0.35
7	0.747396681749623	8	8	"Churn"	0.35
8	0.759079138116892	8	8	"Churn"	0.35
9	0.791952990785569	8	8	"Churn"	0.35
10	0.804187435370119	8	8	"Churn"	0.35
11	0.751226870474658	8	8	"Churn"	0.35
12	0.74700176366843	8	8	"Churn"	0.35
13	0.720353520798167	8	8	"Churn"	0.35
14	0.697933151105357	8	8	"Churn"	0.35
15	0.710878064243449	8	8	"Churn"	0.35
16	0.715251543492879	8	8	"Churn"	0.35
17	0.67190186862318	8	8	"Churn"	0.35
18	0.707440176473409	8	8	"Churn"	0.35
19	0.779488867331855	8	8	"Churn"	0.35
20	0.693574500379459	8	8	"Churn"	0.35
21	0.802089413558555	8	8	"Churn"	0.35
22	0.746139606034741	8	8	"Churn"	0.35
23	0.719231293444187	8	8	"Churn"	0.35
24	0.693413701502138	8	8	"Churn"	0.35
25	0.663238282530318	8	8	"Churn"	0.35
26	0.719096840881194	8	8	"Churn"	0.35
27	0.715942028985507	8	8	"Churn"	0.35
28	0.630901343821698	8	8	"Churn"	0.35
29	0.750881834215168	8	8	"Churn"	0.35
30	0.714316998106061	8	8	"Churn"	0.35
1	0.709475061576355	9	9	"Churn"	0.35
2	0.766008435582822	9	9	"Churn"	0.35
3	0.602768370279146	9	9	"Churn"	0.35
4	0.699771388375978	9	9	"Churn"	0.35
5	0.816588074745646	9	9	"Churn"	0.35
6	0.714902343523069	9	9	"Churn"	0.35
7	0.772761171220735	9	9	"Churn"	0.35
8	0.625112452651515	9	9	"Churn"	0.35
9	0.62737224207362	9	9	"Churn"	0.35
10	0.721480750684506	9	9	"Churn"	0.35
11	0.672142396420876	9	9	"Churn"	0.35
12	0.738015771135155	9	9	"Churn"	0.35
13	0.789974238627942	9	9	"Churn"	0.35
14	0.71004340614744	9	9	"Churn"	0.35
15	0.746406869067122	9	9	"Churn"	0.35
16	0.723182214696223	9	9	"Churn"	0.35
17	0.729554738562092	9	9	"Churn"	0.35
18	0.693401789224153	9	9	"Churn"	0.35
19	0.734100548902196	9	9	"Churn"	0.35
20	0.666020938593082	9	9	"Churn"	0.35
21	0.678687253698559	9	9	"Churn"	0.35
22	0.729857070579307	9	9	"Churn"	0.35
23	0.588238889907696	9	9	"Churn"	0.35
24	0.635322971781305	9	9	"Churn"	0.35
25	0.641956676136364	9	9	"Churn"	0.35
26	0.630521870286576	9	9	"Churn"	0.35
27	0.762992764471058	9	9	"Churn"	0.35
28	0.739005912786401	9	9	"Churn"	0.35
29	0.707524944567627	9	9	"Churn"	0.35
30	0.673592517880066	9	9	"Churn"	0.35
1	0.643858625084875	10	10	"Churn"	0.35
2	0.688142518493812	10	10	"Churn"	0.35
3	0.660097064393939	10	10	"Churn"	0.35
4	0.672569287421668	10	10	"Churn"	0.35
5	0.707595699917898	10	10	"Churn"	0.35
6	0.620435055427735	10	10	"Churn"	0.35
7	0.729604098153301	10	10	"Churn"	0.35
8	0.626954155277418	10	10	"Churn"	0.35
9	0.752280200309062	10	10	"Churn"	0.35
10	0.739342450446949	10	10	"Churn"	0.35
11	0.775311430285492	10	10	"Churn"	0.35
12	0.728883183568678	10	10	"Churn"	0.35
13	0.67917712794762	10	10	"Churn"	0.35
14	0.625334438708219	10	10	"Churn"	0.35
15	0.631306047091546	10	10	"Churn"	0.35
16	0.638244895700769	10	10	"Churn"	0.35
17	0.671064121756487	10	10	"Churn"	0.35
18	0.738104980126257	10	10	"Churn"	0.35
19	0.641481690604745	10	10	"Churn"	0.35
20	0.668428355957768	10	10	"Churn"	0.35
21	0.71862509486466	10	10	"Churn"	0.35
22	0.703702420546933	10	10	"Churn"	0.35
23	0.715150834742181	10	10	"Churn"	0.35
24	0.683288519990648	10	10	"Churn"	0.35
25	0.702910727174305	10	10	"Churn"	0.35
26	0.632853395442943	10	10	"Churn"	0.35
27	0.696350632679259	10	10	"Churn"	0.35
28	0.683570075757576	10	10	"Churn"	0.35
29	0.655447596305598	10	10	"Churn"	0.35
30	0.715589743589744	10	10	"Churn"	0.35
1	0.663731752361459	11	11	"Churn"	0.35
2	0.644433100788384	11	11	"Churn"	0.35
3	0.652813743825828	11	11	"Churn"	0.35
4	0.660270680495826	11	11	"Churn"	0.35
5	0.621484162895928	11	11	"Churn"	0.35
6	0.640030441400304	11	11	"Churn"	0.35
7	0.720177818538474	11	11	"Churn"	0.35
8	0.540612391337592	11	11	"Churn"	0.35
9	0.689837980956082	11	11	"Churn"	0.35
10	0.620014775752481	11	11	"Churn"	0.35
11	0.617844460227273	11	11	"Churn"	0.35
12	0.657417240249099	11	11	"Churn"	0.35
13	0.661766619813629	11	11	"Churn"	0.35
14	0.675435681583223	11	11	"Churn"	0.35
15	0.667446738774172	11	11	"Churn"	0.35
16	0.575328874024526	11	11	"Churn"	0.35
17	0.687779433681073	11	11	"Churn"	0.35
18	0.500885001822063	11	11	"Churn"	0.35
19	0.702749239510991	11	11	"Churn"	0.35
20	0.637696014961876	11	11	"Churn"	0.35
21	0.630040881374723	11	11	"Churn"	0.35
22	0.613986727922409	11	11	"Churn"	0.35
23	0.640412005623816	11	11	"Churn"	0.35
24	0.647229799754607	11	11	"Churn"	0.35
25	0.653929733328309	11	11	"Churn"	0.35
26	0.610118766129359	11	11	"Churn"	0.35
27	0.638882894547547	11	11	"Churn"	0.35
28	0.574124053030303	11	11	"Churn"	0.35
29	0.678275602409639	11	11	"Churn"	0.35
30	0.575064297404723	11	11	"Churn"	0.35
1	0.630046157684631	12	12	"Churn"	0.35
2	0.666531285383744	12	12	"Churn"	0.35
3	0.724278252884119	12	12	"Churn"	0.35
4	0.570388627765677	12	12	"Churn"	0.35
5	0.644440422322775	12	12	"Churn"	0.35
6	0.646566047381691	12	12	"Churn"	0.35
7	0.646496331899823	12	12	"Churn"	0.35
8	0.693016344725111	12	12	"Churn"	0.35
9	0.72040072859745	12	12	"Churn"	0.35
10	0.685203598484848	12	12	"Churn"	0.35
11	0.621461484252182	12	12	"Churn"	0.35
12	0.686591857286721	12	12	"Churn"	0.35
13	0.603735907617874	12	12	"Churn"	0.35
14	0.628517279821628	12	12	"Churn"	0.35
15	0.683716392998917	12	12	"Churn"	0.35
16	0.664192708333333	12	12	"Churn"	0.35
17	0.619330018939394	12	12	"Churn"	0.35
18	0.638897861618968	12	12	"Churn"	0.35
19	0.604851278529163	12	12	"Churn"	0.35
20	0.640175178301838	12	12	"Churn"	0.35
21	0.716915537766831	12	12	"Churn"	0.35
22	0.556843078187046	12	12	"Churn"	0.35
23	0.676666342790517	12	12	"Churn"	0.35
24	0.557343741031969	12	12	"Churn"	0.35
25	0.656593263574366	12	12	"Churn"	0.35
26	0.611057131752818	12	12	"Churn"	0.35
27	0.615205246247542	12	12	"Churn"	0.35
28	0.706022639098087	12	12	"Churn"	0.35
29	0.644194897690018	12	12	"Churn"	0.35
30	0.604625116920199	12	12	"Churn"	0.35
1	0.678163109756098	13	13	"Churn"	0.35
2	0.560466697454844	13	13	"Churn"	0.35
3	0.629810614916998	13	13	"Churn"	0.35
4	0.691189806577512	13	13	"Churn"	0.35
5	0.654057693185449	13	13	"Churn"	0.35
6	0.605173876166243	13	13	"Churn"	0.35
7	0.691252664900833	13	13	"Churn"	0.35
8	0.639891098484848	13	13	"Churn"	0.35
9	0.661734082981936	13	13	"Churn"	0.35
10	0.720241477272727	13	13	"Churn"	0.35
11	0.614047313405465	13	13	"Churn"	0.35
12	0.631824447398218	13	13	"Churn"	0.35
13	0.582761525756282	13	13	"Churn"	0.35
14	0.578650452697709	13	13	"Churn"	0.35
15	0.649970773906944	13	13	"Churn"	0.35
16	0.636849925705795	13	13	"Churn"	0.35
17	0.701436795569374	13	13	"Churn"	0.35
18	0.580134997252963	13	13	"Churn"	0.35
19	0.675688150386036	13	13	"Churn"	0.35
20	0.591134882723623	13	13	"Churn"	0.35
21	0.622594268476621	13	13	"Churn"	0.35
22	0.546337817638266	13	13	"Churn"	0.35
23	0.648187346059113	13	13	"Churn"	0.35
24	0.697541305823913	13	13	"Churn"	0.35
25	0.683977085814758	13	13	"Churn"	0.35
26	0.698791911622198	13	13	"Churn"	0.35
27	0.605259254187777	13	13	"Churn"	0.35
28	0.685492036642167	13	13	"Churn"	0.35
29	0.574274922269724	13	13	"Churn"	0.35
30	0.622941616766467	13	13	"Churn"	0.35
1	0.623102708500939	14	14	"Churn"	0.35
2	0.675941598294463	14	14	"Churn"	0.35
3	0.604295545005515	14	14	"Churn"	0.35
4	0.626010479041916	14	14	"Churn"	0.35
5	0.595911117384809	14	14	"Churn"	0.35
6	0.651956805589865	14	14	"Churn"	0.35
7	0.631443363273453	14	14	"Churn"	0.35
8	0.616753992015968	14	14	"Churn"	0.35
9	0.577733733579639	14	14	"Churn"	0.35
10	0.575035148847729	14	14	"Churn"	0.35
11	0.603130918560606	14	14	"Churn"	0.35
12	0.677984483745193	14	14	"Churn"	0.35
13	0.597824437136352	14	14	"Churn"	0.35
14	0.662413273001508	14	14	"Churn"	0.35
15	0.590499122320769	14	14	"Churn"	0.35
16	0.611434805543567	14	14	"Churn"	0.35
17	0.618532105692226	14	14	"Churn"	0.35
18	0.684730019626637	14	14	"Churn"	0.35
19	0.630833528173954	14	14	"Churn"	0.35
20	0.603651751893939	14	14	"Churn"	0.35
21	0.634359769605671	14	14	"Churn"	0.35
22	0.681591086014384	14	14	"Churn"	0.35
23	0.695814620758483	14	14	"Churn"	0.35
24	0.670590319608816	14	14	"Churn"	0.35
25	0.641915179581354	14	14	"Churn"	0.35
26	0.653576542867701	14	14	"Churn"	0.35
27	0.704483695652174	14	14	"Churn"	0.35
28	0.59169246054492	14	14	"Churn"	0.35
29	0.559119655957501	14	14	"Churn"	0.35
30	0.698048625823281	14	14	"Churn"	0.35
1	0.625842281579986	15	15	"Churn"	0.35
2	0.644923283819304	15	15	"Churn"	0.35
3	0.614470872694557	15	15	"Churn"	0.35
4	0.626321780925879	15	15	"Churn"	0.35
5	0.728060693680669	15	15	"Churn"	0.35
6	0.631605691056911	15	15	"Churn"	0.35
7	0.639681939171204	15	15	"Churn"	0.35
8	0.608610007014262	15	15	"Churn"	0.35
9	0.592926421404682	15	15	"Churn"	0.35
10	0.70868611453202	15	15	"Churn"	0.35
11	0.575908967881631	15	15	"Churn"	0.35
12	0.673264083290648	15	15	"Churn"	0.35
13	0.610268036503472	15	15	"Churn"	0.35
14	0.667891645919449	15	15	"Churn"	0.35
15	0.580284552845528	15	15	"Churn"	0.35
16	0.681381598793363	15	15	"Churn"	0.35
17	0.695193523905894	15	15	"Churn"	0.35
18	0.636505681818182	15	15	"Churn"	0.35
19	0.647122532368434	15	15	"Churn"	0.35
20	0.639966537697375	15	15	"Churn"	0.35
21	0.577892976588629	15	15	"Churn"	0.35
22	0.624342657794431	15	15	"Churn"	0.35
23	0.616206126847291	15	15	"Churn"	0.35
24	0.600088540349102	15	15	"Churn"	0.35
25	0.624326266618757	15	15	"Churn"	0.35
26	0.628345253377346	15	15	"Churn"	0.35
27	0.634030537544447	15	15	"Churn"	0.35
28	0.6183970856102	15	15	"Churn"	0.35
29	0.636811706720307	15	15	"Churn"	0.35
30	0.596592237549684	15	15	"Churn"	0.35
1	0.582206255283178	16	16	"Churn"	0.35
2	0.557533730928939	16	16	"Churn"	0.35
3	0.629639525845317	16	16	"Churn"	0.35
4	0.550852389429002	16	16	"Churn"	0.35
5	0.547129614571475	16	16	"Churn"	0.35
6	0.648994434606628	16	16	"Churn"	0.35
7	0.662272928666371	16	16	"Churn"	0.35
8	0.603867265469062	16	16	"Churn"	0.35
9	0.673969356261023	16	16	"Churn"	0.35
10	0.640227961936631	16	16	"Churn"	0.35
11	0.667485795949667	16	16	"Churn"	0.35
12	0.642875735332396	16	16	"Churn"	0.35
13	0.550790054188846	16	16	"Churn"	0.35
14	0.603306675741591	16	16	"Churn"	0.35
15	0.545083612040134	16	16	"Churn"	0.35
16	0.627712181435586	16	16	"Churn"	0.35
17	0.573738325092222	16	16	"Churn"	0.35
18	0.664173020668489	16	16	"Churn"	0.35
19	0.589676236262034	16	16	"Churn"	0.35
20	0.66481088216725	16	16	"Churn"	0.35
21	0.62316641375822	16	16	"Churn"	0.35
22	0.616943949974896	16	16	"Churn"	0.35
23	0.583078971498913	16	16	"Churn"	0.35
24	0.598789575528017	16	16	"Churn"	0.35
25	0.625295549987649	16	16	"Churn"	0.35
26	0.595323825111059	16	16	"Churn"	0.35
27	0.601219393703848	16	16	"Churn"	0.35
28	0.636543744716822	16	16	"Churn"	0.35
29	0.583910953706046	16	16	"Churn"	0.35
30	0.597360321969697	16	16	"Churn"	0.35
1	0.604116061018267	17	17	"Churn"	0.35
2	0.564873255336617	17	17	"Churn"	0.35
3	0.634752315080184	17	17	"Churn"	0.35
4	0.572890351729499	17	17	"Churn"	0.35
5	0.600378787878788	17	17	"Churn"	0.35
6	0.660549208564078	17	17	"Churn"	0.35
7	0.625072872133696	17	17	"Churn"	0.35
8	0.645414462081129	17	17	"Churn"	0.35
9	0.618018984287017	17	17	"Churn"	0.35
10	0.642330383480826	17	17	"Churn"	0.35
11	0.58784128449281	17	17	"Churn"	0.35
12	0.618657986860404	17	17	"Churn"	0.35
13	0.604974650339368	17	17	"Churn"	0.35
14	0.647843114332476	17	17	"Churn"	0.35
15	0.62191664633367	17	17	"Churn"	0.35
16	0.575418845729038	17	17	"Churn"	0.35
17	0.605990548613499	17	17	"Churn"	0.35
18	0.578764204545455	17	17	"Churn"	0.35
19	0.642673411116034	17	17	"Churn"	0.35
20	0.605387446458404	17	17	"Churn"	0.35
21	0.586198628494701	17	17	"Churn"	0.35
22	0.57145854313528	17	17	"Churn"	0.35
