"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
20	0.593761535622001	19	19	"diabetes-vid"	"Yes"	0.5
21	0.5323486328125	19	19	"diabetes-vid"	"Yes"	0.5
22	0.652113970588235	18	19	"diabetes-vid"	"Yes"	0.5
23	0.621715564981737	19	19	"diabetes-vid"	"Yes"	0.5
24	0.514658726523133	19	19	"diabetes-vid"	"Yes"	0.5
25	0.652587890625	19	19	"diabetes-vid"	"Yes"	0.5
26	0.649194044542882	19	19	"diabetes-vid"	"Yes"	0.5
27	0.557671641791045	19	19	"diabetes-vid"	"Yes"	0.5
28	0.621362083186049	19	19	"diabetes-vid"	"Yes"	0.5
29	0.632828588734101	19	19	"diabetes-vid"	"Yes"	0.5
30	0.629374337221633	19	19	"diabetes-vid"	"Yes"	0.5
1	0.554744525547445	19	20	"diabetes-vid"	"Yes"	0.5
2	0.534271284271284	20	20	"diabetes-vid"	"Yes"	0.5
3	0.581025641025641	20	20	"diabetes-vid"	"Yes"	0.5
4	0.59404329871105	20	20	"diabetes-vid"	"Yes"	0.5
5	0.613549062972879	20	20	"diabetes-vid"	"Yes"	0.5
6	0.526170960187354	20	20	"diabetes-vid"	"Yes"	0.5
7	0.598488318827302	20	20	"diabetes-vid"	"Yes"	0.5
8	0.592623339658444	20	20	"diabetes-vid"	"Yes"	0.5
9	0.572081091227631	20	20	"diabetes-vid"	"Yes"	0.5
10	0.690845330380214	20	20	"diabetes-vid"	"Yes"	0.5
11	0.599030890369473	20	20	"diabetes-vid"	"Yes"	0.5
12	0.659250585480094	20	20	"diabetes-vid"	"Yes"	0.5
13	0.650983796296296	19	20	"diabetes-vid"	"Yes"	0.5
14	0.567675649070998	20	20	"diabetes-vid"	"Yes"	0.5
15	0.596500530222694	20	20	"diabetes-vid"	"Yes"	0.5
16	0.575115740740741	20	20	"diabetes-vid"	"Yes"	0.5
17	0.556353276353276	20	20	"diabetes-vid"	"Yes"	0.5
18	0.641129032258065	20	20	"diabetes-vid"	"Yes"	0.5
19	0.626089552238806	20	20	"diabetes-vid"	"Yes"	0.5
20	0.745595533498759	20	20	"diabetes-vid"	"Yes"	0.5
21	0.634759717710317	20	20	"diabetes-vid"	"Yes"	0.5
22	0.644043831742665	20	20	"diabetes-vid"	"Yes"	0.5
23	0.656265031265031	20	20	"diabetes-vid"	"Yes"	0.5
24	0.591944276196245	20	20	"diabetes-vid"	"Yes"	0.5
25	0.609108047602215	20	20	"diabetes-vid"	"Yes"	0.5
26	0.593993714352229	20	20	"diabetes-vid"	"Yes"	0.5
27	0.634585099939431	20	20	"diabetes-vid"	"Yes"	0.5
28	0.683850931677019	20	20	"diabetes-vid"	"Yes"	0.5
29	0.654674008259292	20	20	"diabetes-vid"	"Yes"	0.5
30	0.610187353629977	20	20	"diabetes-vid"	"Yes"	0.5
1	0.60990860990861	21	21	"diabetes-vid"	"Yes"	0.5
2	0.58791682047496	21	21	"diabetes-vid"	"Yes"	0.5
3	0.577140231092437	21	21	"diabetes-vid"	"Yes"	0.5
4	0.687077864151905	21	21	"diabetes-vid"	"Yes"	0.5
5	0.586433756805808	19	21	"diabetes-vid"	"Yes"	0.5
6	0.618625532404743	20	21	"diabetes-vid"	"Yes"	0.5
7	0.579831932773109	20	21	"diabetes-vid"	"Yes"	0.5
8	0.643472376030516	21	21	"diabetes-vid"	"Yes"	0.5
9	0.572265625	21	21	"diabetes-vid"	"Yes"	0.5
10	0.55846312414109	21	21	"diabetes-vid"	"Yes"	0.5
11	0.66042182160952	20	21	"diabetes-vid"	"Yes"	0.5
12	0.582954545454546	21	21	"diabetes-vid"	"Yes"	0.5
13	0.615505754088431	21	21	"diabetes-vid"	"Yes"	0.5
14	0.559879864847954	21	21	"diabetes-vid"	"Yes"	0.5
15	0.538804638715433	21	21	"diabetes-vid"	"Yes"	0.5
16	0.558433244092655	21	21	"diabetes-vid"	"Yes"	0.5
17	0.579861111111111	21	21	"diabetes-vid"	"Yes"	0.5
18	0.616956018518519	21	21	"diabetes-vid"	"Yes"	0.5
19	0.632023526467276	21	21	"diabetes-vid"	"Yes"	0.5
20	0.643549364021805	21	21	"diabetes-vid"	"Yes"	0.5
21	0.60682382133995	21	21	"diabetes-vid"	"Yes"	0.5
22	0.595478595478595	21	21	"diabetes-vid"	"Yes"	0.5
23	0.615178571428571	21	21	"diabetes-vid"	"Yes"	0.5
24	0.639794064203513	19	21	"diabetes-vid"	"Yes"	0.5
25	0.606302794022092	21	21	"diabetes-vid"	"Yes"	0.5
26	0.575347222222222	21	21	"diabetes-vid"	"Yes"	0.5
27	0.663072935077177	21	21	"diabetes-vid"	"Yes"	0.5
28	0.603605266395964	21	21	"diabetes-vid"	"Yes"	0.5
29	0.586977589339794	21	21	"diabetes-vid"	"Yes"	0.5
30	0.532669789227166	20	21	"diabetes-vid"	"Yes"	0.5
1	0.666879062061934	22	22	"diabetes-vid"	"Yes"	0.5
2	0.604005985956026	22	22	"diabetes-vid"	"Yes"	0.5
3	0.648637189582072	22	22	"diabetes-vid"	"Yes"	0.5
4	0.615478515625	22	22	"diabetes-vid"	"Yes"	0.5
5	0.631164179104478	22	22	"diabetes-vid"	"Yes"	0.5
6	0.646733111849391	21	22	"diabetes-vid"	"Yes"	0.5
7	0.582520417422868	22	22	"diabetes-vid"	"Yes"	0.5
8	0.584615384615385	22	22	"diabetes-vid"	"Yes"	0.5
9	0.643113425925926	22	22	"diabetes-vid"	"Yes"	0.5
10	0.663194444444444	22	22	"diabetes-vid"	"Yes"	0.5
11	0.52142333984375	22	22	"diabetes-vid"	"Yes"	0.5
12	0.63490275142315	22	22	"diabetes-vid"	"Yes"	0.5
13	0.633046211151205	22	22	"diabetes-vid"	"Yes"	0.5
14	0.56640625	22	22	"diabetes-vid"	"Yes"	0.5
15	0.582985074626866	22	22	"diabetes-vid"	"Yes"	0.5
16	0.62310447761194	21	22	"diabetes-vid"	"Yes"	0.5
17	0.652400468384075	22	22	"diabetes-vid"	"Yes"	0.5
18	0.615697346132129	22	22	"diabetes-vid"	"Yes"	0.5
19	0.55343466478143	21	22	"diabetes-vid"	"Yes"	0.5
20	0.652171215880893	22	22	"diabetes-vid"	"Yes"	0.5
21	0.564717348927875	22	22	"diabetes-vid"	"Yes"	0.5
22	0.555807622504537	21	22	"diabetes-vid"	"Yes"	0.5
23	0.624940702087287	22	22	"diabetes-vid"	"Yes"	0.5
24	0.659324236517219	21	22	"diabetes-vid"	"Yes"	0.5
25	0.543702561669829	21	22	"diabetes-vid"	"Yes"	0.5
26	0.583247863247863	22	22	"diabetes-vid"	"Yes"	0.5
27	0.654115275142315	22	22	"diabetes-vid"	"Yes"	0.5
28	0.636153172318859	22	22	"diabetes-vid"	"Yes"	0.5
29	0.638588263588264	22	22	"diabetes-vid"	"Yes"	0.5
30	0.658374689826303	22	22	"diabetes-vid"	"Yes"	0.5
1	0.550058548009368	23	23	"diabetes-vid"	"Yes"	0.5
2	0.621323981789098	22	23	"diabetes-vid"	"Yes"	0.5
3	0.677201478271951	22	23	"diabetes-vid"	"Yes"	0.5
4	0.540795895382305	23	23	"diabetes-vid"	"Yes"	0.5
5	0.610507449311079	23	23	"diabetes-vid"	"Yes"	0.5
6	0.545758029239093	23	23	"diabetes-vid"	"Yes"	0.5
7	0.61519209110249	23	23	"diabetes-vid"	"Yes"	0.5
8	0.60980056980057	23	23	"diabetes-vid"	"Yes"	0.5
9	0.639603705609882	23	23	"diabetes-vid"	"Yes"	0.5
10	0.568941823179111	23	23	"diabetes-vid"	"Yes"	0.5
11	0.568610421836228	23	23	"diabetes-vid"	"Yes"	0.5
12	0.577273286575612	23	23	"diabetes-vid"	"Yes"	0.5
13	0.608034994819846	23	23	"diabetes-vid"	"Yes"	0.5
14	0.659085648148148	23	23	"diabetes-vid"	"Yes"	0.5
15	0.516281512605042	23	23	"diabetes-vid"	"Yes"	0.5
16	0.58045905707196	23	23	"diabetes-vid"	"Yes"	0.5
17	0.604555124515079	22	23	"diabetes-vid"	"Yes"	0.5
18	0.605043006951809	22	23	"diabetes-vid"	"Yes"	0.5
19	0.582891481088724	23	23	"diabetes-vid"	"Yes"	0.5
20	0.635777749968715	23	23	"diabetes-vid"	"Yes"	0.5
21	0.618205868205868	23	23	"diabetes-vid"	"Yes"	0.5
22	0.592352092352092	22	23	"diabetes-vid"	"Yes"	0.5
23	0.506878557874763	23	23	"diabetes-vid"	"Yes"	0.5
24	0.537157287157287	20	23	"diabetes-vid"	"Yes"	0.5
25	0.635462686567164	23	23	"diabetes-vid"	"Yes"	0.5
26	0.59110447761194	23	23	"diabetes-vid"	"Yes"	0.5
27	0.581536467538588	23	23	"diabetes-vid"	"Yes"	0.5
28	0.67596435546875	23	23	"diabetes-vid"	"Yes"	0.5
29	0.653318903318903	22	23	"diabetes-vid"	"Yes"	0.5
30	0.645432835820896	22	23	"diabetes-vid"	"Yes"	0.5
1	0.577011626568436	24	24	"diabetes-vid"	"Yes"	0.5
2	0.586544057734839	21	24	"diabetes-vid"	"Yes"	0.5
3	0.649751861042184	24	24	"diabetes-vid"	"Yes"	0.5
4	0.630584407458391	24	24	"diabetes-vid"	"Yes"	0.5
5	0.57770708141864	24	24	"diabetes-vid"	"Yes"	0.5
6	0.628966685488425	24	24	"diabetes-vid"	"Yes"	0.5
7	0.616883116883117	24	24	"diabetes-vid"	"Yes"	0.5
8	0.594328358208955	24	24	"diabetes-vid"	"Yes"	0.5
9	0.639330024813896	24	24	"diabetes-vid"	"Yes"	0.5
10	0.61134328358209	24	24	"diabetes-vid"	"Yes"	0.5
11	0.68328031106398	22	24	"diabetes-vid"	"Yes"	0.5
12	0.591871091871092	24	24	"diabetes-vid"	"Yes"	0.5
13	0.638425233106941	24	24	"diabetes-vid"	"Yes"	0.5
14	0.60884079659261	24	24	"diabetes-vid"	"Yes"	0.5
15	0.583459434291701	24	24	"diabetes-vid"	"Yes"	0.5
16	0.616603535353535	24	24	"diabetes-vid"	"Yes"	0.5
17	0.567096018735363	24	24	"diabetes-vid"	"Yes"	0.5
18	0.630670437139154	23	24	"diabetes-vid"	"Yes"	0.5
19	0.538936095914329	20	24	"diabetes-vid"	"Yes"	0.5
20	0.655178508306822	24	24	"diabetes-vid"	"Yes"	0.5
21	0.613700234192037	24	24	"diabetes-vid"	"Yes"	0.5
22	0.536195286195286	24	24	"diabetes-vid"	"Yes"	0.5
23	0.593373134328358	24	24	"diabetes-vid"	"Yes"	0.5
24	0.615254661494181	23	24	"diabetes-vid"	"Yes"	0.5
25	0.580170777988615	21	24	"diabetes-vid"	"Yes"	0.5
26	0.585910447761194	24	24	"diabetes-vid"	"Yes"	0.5
27	0.539573070607553	24	24	"diabetes-vid"	"Yes"	0.5
28	0.64453125	24	24	"diabetes-vid"	"Yes"	0.5
29	0.612295578437311	24	24	"diabetes-vid"	"Yes"	0.5
30	0.549072377462208	22	24	"diabetes-vid"	"Yes"	0.5
1	0.580913348946136	24	25	"diabetes-vid"	"Yes"	0.5
2	0.55	25	25	"diabetes-vid"	"Yes"	0.5
3	0.691147691953494	23	25	"diabetes-vid"	"Yes"	0.5
4	0.603945989989524	24	25	"diabetes-vid"	"Yes"	0.5
5	0.575998075998076	25	25	"diabetes-vid"	"Yes"	0.5
6	0.623477297895903	20	25	"diabetes-vid"	"Yes"	0.5
7	0.603654987777907	25	25	"diabetes-vid"	"Yes"	0.5
8	0.607871355274684	24	25	"diabetes-vid"	"Yes"	0.5
9	0.611028401282639	25	25	"diabetes-vid"	"Yes"	0.5
10	0.540644540644541	25	25	"diabetes-vid"	"Yes"	0.5
11	0.578208955223881	25	25	"diabetes-vid"	"Yes"	0.5
12	0.622615971453181	25	25	"diabetes-vid"	"Yes"	0.5
13	0.61513949013949	25	25	"diabetes-vid"	"Yes"	0.5
14	0.58123779296875	23	25	"diabetes-vid"	"Yes"	0.5
15	0.60138960370561	25	25	"diabetes-vid"	"Yes"	0.5
16	0.680555555555556	25	25	"diabetes-vid"	"Yes"	0.5
17	0.633322087269456	25	25	"diabetes-vid"	"Yes"	0.5
18	0.582377049180328	25	25	"diabetes-vid"	"Yes"	0.5
19	0.61439205955335	25	25	"diabetes-vid"	"Yes"	0.5
20	0.550961978928081	24	25	"diabetes-vid"	"Yes"	0.5
21	0.658665105386417	25	25	"diabetes-vid"	"Yes"	0.5
22	0.638242894056848	25	25	"diabetes-vid"	"Yes"	0.5
23	0.607787219182866	24	25	"diabetes-vid"	"Yes"	0.5
24	0.616943560739955	25	25	"diabetes-vid"	"Yes"	0.5
25	0.626782137386591	25	25	"diabetes-vid"	"Yes"	0.5
26	0.609253731343284	25	25	"diabetes-vid"	"Yes"	0.5
27	0.588624338624339	24	25	"diabetes-vid"	"Yes"	0.5
28	0.60871842626004	25	25	"diabetes-vid"	"Yes"	0.5
29	0.637282878411911	25	25	"diabetes-vid"	"Yes"	0.5
30	0.535638045540797	25	25	"diabetes-vid"	"Yes"	0.5
1	0.60479797979798	26	26	"diabetes-vid"	"Yes"	0.5
2	0.616633686416017	23	26	"diabetes-vid"	"Yes"	0.5
3	0.587493566649511	21	26	"diabetes-vid"	"Yes"	0.5
4	0.646103896103896	25	26	"diabetes-vid"	"Yes"	0.5
5	0.597359529470655	26	26	"diabetes-vid"	"Yes"	0.5
6	0.561065573770492	26	26	"diabetes-vid"	"Yes"	0.5
7	0.58984375	22	26	"diabetes-vid"	"Yes"	0.5
8	0.607733718487395	25	26	"diabetes-vid"	"Yes"	0.5
9	0.606723198061781	25	26	"diabetes-vid"	"Yes"	0.5
10	0.595493416587485	25	26	"diabetes-vid"	"Yes"	0.5
11	0.659714858018145	20	26	"diabetes-vid"	"Yes"	0.5
12	0.604313205043132	26	26	"diabetes-vid"	"Yes"	0.5
13	0.582125603864734	23	26	"diabetes-vid"	"Yes"	0.5
14	0.629900744416873	25	26	"diabetes-vid"	"Yes"	0.5
15	0.578795901922413	26	26	"diabetes-vid"	"Yes"	0.5
16	0.627143035915405	26	26	"diabetes-vid"	"Yes"	0.5
17	0.579230943738657	26	26	"diabetes-vid"	"Yes"	0.5
18	0.628119402985075	26	26	"diabetes-vid"	"Yes"	0.5
19	0.63671875	25	26	"diabetes-vid"	"Yes"	0.5
20	0.614528101802757	24	26	"diabetes-vid"	"Yes"	0.5
21	0.562768031189084	26	26	"diabetes-vid"	"Yes"	0.5
22	0.646214415505754	22	26	"diabetes-vid"	"Yes"	0.5
23	0.625954198473282	26	26	"diabetes-vid"	"Yes"	0.5
24	0.581649831649832	26	26	"diabetes-vid"	"Yes"	0.5
25	0.580955334987593	25	26	"diabetes-vid"	"Yes"	0.5
26	0.597041847041847	23	26	"diabetes-vid"	"Yes"	0.5
27	0.6484375	26	26	"diabetes-vid"	"Yes"	0.5
28	0.556085778249087	20	26	"diabetes-vid"	"Yes"	0.5
29	0.609404648956357	25	26	"diabetes-vid"	"Yes"	0.5
30	0.567006641366224	24	26	"diabetes-vid"	"Yes"	0.5
1	0.584119402985075	25	27	"diabetes-vid"	"Yes"	0.5
2	0.64839491217444	27	27	"diabetes-vid"	"Yes"	0.5
3	0.617867958812841	27	27	"diabetes-vid"	"Yes"	0.5
4	0.612466124661247	26	27	"diabetes-vid"	"Yes"	0.5
5	0.589652096342551	27	27	"diabetes-vid"	"Yes"	0.5
6	0.64274421230943	22	27	"diabetes-vid"	"Yes"	0.5
7	0.578162771958098	24	27	"diabetes-vid"	"Yes"	0.5
8	0.575115740740741	26	27	"diabetes-vid"	"Yes"	0.5
9	0.55510447761194	23	27	"diabetes-vid"	"Yes"	0.5
10	0.613374461645908	27	27	"diabetes-vid"	"Yes"	0.5
11	0.587902837902838	27	27	"diabetes-vid"	"Yes"	0.5
12	0.61988936988937	27	27	"diabetes-vid"	"Yes"	0.5
13	0.618328358208955	23	27	"diabetes-vid"	"Yes"	0.5
14	0.585526315789474	23	27	"diabetes-vid"	"Yes"	0.5
15	0.573105413105413	26	27	"diabetes-vid"	"Yes"	0.5
16	0.579648697758934	27	27	"diabetes-vid"	"Yes"	0.5
17	0.661078622482131	26	27	"diabetes-vid"	"Yes"	0.5
18	0.629983060417843	26	27	"diabetes-vid"	"Yes"	0.5
19	0.589843252198292	26	27	"diabetes-vid"	"Yes"	0.5
20	0.636477611940299	26	27	"diabetes-vid"	"Yes"	0.5
21	0.590377753168451	26	27	"diabetes-vid"	"Yes"	0.5
22	0.649731343283582	26	27	"diabetes-vid"	"Yes"	0.5
23	0.488888888888889	21	27	"diabetes-vid"	"Yes"	0.5
24	0.662507462686567	23	27	"diabetes-vid"	"Yes"	0.5
25	0.602866986587917	26	27	"diabetes-vid"	"Yes"	0.5
26	0.647634396224243	27	27	"diabetes-vid"	"Yes"	0.5
27	0.572729801140314	27	27	"diabetes-vid"	"Yes"	0.5
28	0.615925058548009	27	27	"diabetes-vid"	"Yes"	0.5
29	0.663136574074074	26	27	"diabetes-vid"	"Yes"	0.5
30	0.582133628645257	21	27	"diabetes-vid"	"Yes"	0.5
1	0.631633475307931	27	28	"diabetes-vid"	"Yes"	0.5
2	0.632084309133489	25	28	"diabetes-vid"	"Yes"	0.5
3	0.606541606541606	28	28	"diabetes-vid"	"Yes"	0.5
4	0.566197691197691	28	28	"diabetes-vid"	"Yes"	0.5
5	0.606902356902357	26	28	"diabetes-vid"	"Yes"	0.5
6	0.614417989417989	28	28	"diabetes-vid"	"Yes"	0.5
7	0.588062622309198	22	28	"diabetes-vid"	"Yes"	0.5
8	0.550868486352357	28	28	"diabetes-vid"	"Yes"	0.5
9	0.590507462686567	28	28	"diabetes-vid"	"Yes"	0.5
10	0.570680326925291	20	28	"diabetes-vid"	"Yes"	0.5
11	0.6457350063313	26	28	"diabetes-vid"	"Yes"	0.5
12	0.57720947265625	24	28	"diabetes-vid"	"Yes"	0.5
13	0.610985074626866	28	28	"diabetes-vid"	"Yes"	0.5
14	0.629158512720157	27	28	"diabetes-vid"	"Yes"	0.5
15	0.665014925373134	28	28	"diabetes-vid"	"Yes"	0.5
16	0.627582089552239	21	28	"diabetes-vid"	"Yes"	0.5
17	0.658646423057128	28	28	"diabetes-vid"	"Yes"	0.5
18	0.604542701393095	23	28	"diabetes-vid"	"Yes"	0.5
19	0.582735042735043	28	28	"diabetes-vid"	"Yes"	0.5
20	0.678220976169237	28	28	"diabetes-vid"	"Yes"	0.5
21	0.582871908453304	28	28	"diabetes-vid"	"Yes"	0.5
22	0.605253795066414	24	28	"diabetes-vid"	"Yes"	0.5
23	0.614640198511166	28	28	"diabetes-vid"	"Yes"	0.5
24	0.646805970149254	28	28	"diabetes-vid"	"Yes"	0.5
25	0.612144768701415	26	28	"diabetes-vid"	"Yes"	0.5
26	0.536933119560238	25	28	"diabetes-vid"	"Yes"	0.5
27	0.605139559849705	26	28	"diabetes-vid"	"Yes"	0.5
28	0.6076317383404	24	28	"diabetes-vid"	"Yes"	0.5
29	0.601802757158006	27	28	"diabetes-vid"	"Yes"	0.5
30	0.64361954459203	28	28	"diabetes-vid"	"Yes"	0.5
1	0.640515222482436	28	29	"diabetes-vid"	"Yes"	0.5
2	0.632352941176471	22	29	"diabetes-vid"	"Yes"	0.5
3	0.670379176573645	28	29	"diabetes-vid"	"Yes"	0.5
4	0.646428571428571	29	29	"diabetes-vid"	"Yes"	0.5
5	0.65234375	22	29	"diabetes-vid"	"Yes"	0.5
6	0.655707196029777	25	29	"diabetes-vid"	"Yes"	0.5
7	0.624703510436433	29	29	"diabetes-vid"	"Yes"	0.5
8	0.519428718476583	28	29	"diabetes-vid"	"Yes"	0.5
9	0.586897608106516	29	29	"diabetes-vid"	"Yes"	0.5
10	0.632209048002763	29	29	"diabetes-vid"	"Yes"	0.5
11	0.60981501119359	25	29	"diabetes-vid"	"Yes"	0.5
12	0.614112658994549	21	29	"diabetes-vid"	"Yes"	0.5
13	0.600468975468975	27	29	"diabetes-vid"	"Yes"	0.5
14	0.574314574314574	26	29	"diabetes-vid"	"Yes"	0.5
15	0.564285714285714	26	29	"diabetes-vid"	"Yes"	0.5
16	0.63697270471464	27	29	"diabetes-vid"	"Yes"	0.5
17	0.659832685283375	29	29	"diabetes-vid"	"Yes"	0.5
18	0.563234403391884	29	29	"diabetes-vid"	"Yes"	0.5
19	0.630096197892808	29	29	"diabetes-vid"	"Yes"	0.5
20	0.554172679172679	27	29	"diabetes-vid"	"Yes"	0.5
21	0.630555555555556	20	29	"diabetes-vid"	"Yes"	0.5
22	0.566153846153846	22	29	"diabetes-vid"	"Yes"	0.5
23	0.603162055335968	26	29	"diabetes-vid"	"Yes"	0.5
24	0.567474258025439	26	29	"diabetes-vid"	"Yes"	0.5
25	0.627668406072106	18	29	"diabetes-vid"	"Yes"	0.5
26	0.588231870562216	25	29	"diabetes-vid"	"Yes"	0.5
27	0.56127017791917	26	29	"diabetes-vid"	"Yes"	0.5
28	0.589856050382366	29	29	"diabetes-vid"	"Yes"	0.5
29	0.617416829745597	28	29	"diabetes-vid"	"Yes"	0.5
30	0.595042735042735	25	29	"diabetes-vid"	"Yes"	0.5
1	0.601508188994933	29	30	"diabetes-vid"	"Yes"	0.5
2	0.587583282858873	29	30	"diabetes-vid"	"Yes"	0.5
3	0.545982093511661	21	30	"diabetes-vid"	"Yes"	0.5
4	0.630921619293712	30	30	"diabetes-vid"	"Yes"	0.5
5	0.613870381586917	30	30	"diabetes-vid"	"Yes"	0.5
6	0.631886574074074	29	30	"diabetes-vid"	"Yes"	0.5
7	0.611111111111111	30	30	"diabetes-vid"	"Yes"	0.5
8	0.654115275142315	30	30	"diabetes-vid"	"Yes"	0.5
9	0.66262024736601	28	30	"diabetes-vid"	"Yes"	0.5
10	0.582268656716418	28	30	"diabetes-vid"	"Yes"	0.5
11	0.62423887587822	29	30	"diabetes-vid"	"Yes"	0.5
12	0.631107685009488	30	30	"diabetes-vid"	"Yes"	0.5
13	0.605431109998749	28	30	"diabetes-vid"	"Yes"	0.5
14	0.642736892736893	24	30	"diabetes-vid"	"Yes"	0.5
15	0.616050878255603	26	30	"diabetes-vid"	"Yes"	0.5
16	0.610557401255076	24	30	"diabetes-vid"	"Yes"	0.5
17	0.556866582249338	24	30	"diabetes-vid"	"Yes"	0.5
18	0.562212796041004	30	30	"diabetes-vid"	"Yes"	0.5
19	0.591054509659161	26	30	"diabetes-vid"	"Yes"	0.5
20	0.575539568345324	30	30	"diabetes-vid"	"Yes"	0.5
21	0.578447091158956	29	30	"diabetes-vid"	"Yes"	0.5
22	0.636104218362283	26	30	"diabetes-vid"	"Yes"	0.5
23	0.568118686868687	27	30	"diabetes-vid"	"Yes"	0.5
24	0.571117727897389	30	30	"diabetes-vid"	"Yes"	0.5
25	0.590013742556115	20	30	"diabetes-vid"	"Yes"	0.5
26	0.607233796296296	29	30	"diabetes-vid"	"Yes"	0.5
27	0.659259259259259	30	30	"diabetes-vid"	"Yes"	0.5
28	0.592592592592593	30	30	"diabetes-vid"	"Yes"	0.5
29	0.593795093795094	30	30	"diabetes-vid"	"Yes"	0.5
30	0.58656330749354	27	30	"diabetes-vid"	"Yes"	0.5
1	0.5	0	1	"diabetes-vid"	"Yes"	0.7
2	0.578125	1	1	"diabetes-vid"	"Yes"	0.7
3	0.546726755218216	1	1	"diabetes-vid"	"Yes"	0.7
4	0.537645811240721	1	1	"diabetes-vid"	"Yes"	0.7
5	0.547438330170778	1	1	"diabetes-vid"	"Yes"	0.7
6	0.5390625	1	1	"diabetes-vid"	"Yes"	0.7
7	0.5	0	1	"diabetes-vid"	"Yes"	0.7
8	0.555360623781676	1	1	"diabetes-vid"	"Yes"	0.7
9	0.551388888888889	1	1	"diabetes-vid"	"Yes"	0.7
10	0.5	0	1	"diabetes-vid"	"Yes"	0.7
11	0.567263171067451	1	1	"diabetes-vid"	"Yes"	0.7
12	0.53534155597723	1	1	"diabetes-vid"	"Yes"	0.7
13	0.528178075141534	1	1	"diabetes-vid"	"Yes"	0.7
14	0.566176470588235	1	1	"diabetes-vid"	"Yes"	0.7
15	0.540277777777778	1	1	"diabetes-vid"	"Yes"	0.7
16	0.527870062753784	1	1	"diabetes-vid"	"Yes"	0.7
17	0.5	0	1	"diabetes-vid"	"Yes"	0.7
18	0.517857142857143	1	1	"diabetes-vid"	"Yes"	0.7
19	0.542189478531139	1	1	"diabetes-vid"	"Yes"	0.7
20	0.5	0	1	"diabetes-vid"	"Yes"	0.7
21	0.515701492537313	1	1	"diabetes-vid"	"Yes"	0.7
22	0.5	0	1	"diabetes-vid"	"Yes"	0.7
23	0.546875	1	1	"diabetes-vid"	"Yes"	0.7
24	0.5859375	1	1	"diabetes-vid"	"Yes"	0.7
25	0.552238805970149	1	1	"diabetes-vid"	"Yes"	0.7
26	0.565464895635674	1	1	"diabetes-vid"	"Yes"	0.7
27	0.569226425748165	1	1	"diabetes-vid"	"Yes"	0.7
28	0.528700189753321	1	1	"diabetes-vid"	"Yes"	0.7
29	0.513757115749526	1	1	"diabetes-vid"	"Yes"	0.7
30	0.542183622828784	1	1	"diabetes-vid"	"Yes"	0.7
1	0.560268646164722	1	2	"diabetes-vid"	"Yes"	0.7
2	0.571372106154715	2	2	"diabetes-vid"	"Yes"	0.7
3	0.52411714039621	2	2	"diabetes-vid"	"Yes"	0.7
4	0.569373134328358	2	2	"diabetes-vid"	"Yes"	0.7
5	0.559604138551507	2	2	"diabetes-vid"	"Yes"	0.7
6	0.537962962962963	2	2	"diabetes-vid"	"Yes"	0.7
7	0.547142358281923	2	2	"diabetes-vid"	"Yes"	0.7
8	0.575457580292391	2	2	"diabetes-vid"	"Yes"	0.7
9	0.517468239564428	2	2	"diabetes-vid"	"Yes"	0.7
10	0.536848635235732	2	2	"diabetes-vid"	"Yes"	0.7
11	0.576923076923077	2	2	"diabetes-vid"	"Yes"	0.7
12	0.5114476075106	2	2	"diabetes-vid"	"Yes"	0.7
13	0.493145743145743	1	2	"diabetes-vid"	"Yes"	0.7
14	0.54830636712839	2	2	"diabetes-vid"	"Yes"	0.7
15	0.620635715179577	2	2	"diabetes-vid"	"Yes"	0.7
16	0.544849537037037	2	2	"diabetes-vid"	"Yes"	0.7
17	0.521212121212121	1	2	"diabetes-vid"	"Yes"	0.7
18	0.601169590643275	2	2	"diabetes-vid"	"Yes"	0.7
19	0.593734491315136	2	2	"diabetes-vid"	"Yes"	0.7
20	0.5	0	2	"diabetes-vid"	"Yes"	0.7
21	0.545579477782868	2	2	"diabetes-vid"	"Yes"	0.7
22	0.488716417910448	2	2	"diabetes-vid"	"Yes"	0.7
23	0.548098946404031	1	2	"diabetes-vid"	"Yes"	0.7
24	0.50408935546875	2	2	"diabetes-vid"	"Yes"	0.7
25	0.566290303806309	2	2	"diabetes-vid"	"Yes"	0.7
26	0.537734706238643	1	2	"diabetes-vid"	"Yes"	0.7
27	0.57962962962963	2	2	"diabetes-vid"	"Yes"	0.7
28	0.537950664136622	2	2	"diabetes-vid"	"Yes"	0.7
29	0.497582594681708	2	2	"diabetes-vid"	"Yes"	0.7
30	0.587192323738006	2	2	"diabetes-vid"	"Yes"	0.7
1	0.556009857734961	3	3	"diabetes-vid"	"Yes"	0.7
2	0.592682637571157	3	3	"diabetes-vid"	"Yes"	0.7
3	0.565046296296296	3	3	"diabetes-vid"	"Yes"	0.7
4	0.602032227032227	3	3	"diabetes-vid"	"Yes"	0.7
5	0.616695156695157	3	3	"diabetes-vid"	"Yes"	0.7
6	0.584908021524215	3	3	"diabetes-vid"	"Yes"	0.7
7	0.611750454270139	3	3	"diabetes-vid"	"Yes"	0.7
8	0.580715805280941	3	3	"diabetes-vid"	"Yes"	0.7
9	0.549936868686869	3	3	"diabetes-vid"	"Yes"	0.7
10	0.556578204404291	3	3	"diabetes-vid"	"Yes"	0.7
